time_s,timestamp_ms,xAcc,yAcc,zAcc,xAccAvg,yAccAvg,zAccAvg,xAccButter,yAccButter,zAccButter,normAcc,normAvgAcc,normButterAcc,rxAcc,ryAcc,rzAcc,rxAccAvg,ryAccAvg,rzAccAvg,rxAccButter,ryAccButter,rzAccButter,normGyro,normAvgGyro,normButterGyro,interpolated,outOfBounds
0.162,5181,-0.87957763671875,-0.1600341796875,0.34814453125,-0.943559072550061,-0.156087634632888,0.347150191520024,-0.0986194740158042,-0.0100420649471011,0.0381065439293968,0.959412514158156,1.02098837999084,0.106348257645832,-12.9268292682927,-3.65853658536585,-0.365853658536585,-5.03255979161734,-2.61247928013261,-4.50094719393796,-0.669032317200746,-0.364337609648161,-0.313614684683252,13.4395555647318,11.021764817759,0.989679727225391,0,0
0.166,5186,-0.898193359375,-0.13720703125,0.35595703125,-0.943587864675763,-0.156228678325224,0.346801508939019,-0.104703413358294,-0.0106793680205439,0.0404367905875639,0.975849623838683,1.02089067794418,0.112906006129197,-13.2317073170732,-3.29268292682927,-1.58536585365854,-5.00660866506241,-2.59541439118976,-4.47601340381007,-0.700404135551178,-0.385653156027913,-0.329375511736169,13.7270981737317,10.9458680336767,1.03901194712656,0,0
0.17,5191,-0.918212890625,-0.1119384765625,0.35003662109375,-0.943555461649089,-0.156348045265282,0.346378334225909,-0.110955022535588,-0.0113429649246239,0.0428344184124902,0.989025162041786,1.02071006359033,0.119646681387242,-12.9268292682927,-3.47560975609756,-2.37804878048781,-4.98331692167854,-2.57534191963604,-4.45312918788529,-0.732567429104105,-0.407273648151815,-0.345094604395468,13.595510071735,10.8733440879059,1.08927024572522,0,0
0.174,5196,-0.92437744140625,-0.098876953125,0.34149169921875,-0.943384901390312,-0.156539438632472,0.345741459647422,-0.117370747738106,-0.0120325262618319,0.0452979593534162,0.990387240767649,1.0203503986377,0.126566392624403,-12.1951219512195,-3.78048780487805,-3.23170731707317,-4.94895981312151,-2.54471858353271,-4.43240247442387,-0.765633182972869,-0.429205056362202,-0.360779395739154,13.1703082587756,10.7963231932565,1.140540970572,0,0
0.178,5201,-0.92559814453125,-0.1014404296875,0.34576416015625,-0.943117134898055,-0.156910360022297,0.344828996568065,-0.12394709953335,-0.0127474345391719,0.0478258378839848,0.993264788655792,1.01986006628409,0.133661235238607,-9.69512195121951,-2.92682926829268,-4.14634146341463,-4.89529960059861,-2.50327033600026,-4.40921384860865,-0.799695057053669,-0.451452810125927,-0.376450443379836,10.943210988827,10.7218711218946,1.19289721583052,0,0
0.182,5206,-0.93280029296875,-0.1141357421875,0.3570556640625,-0.942728865890029,-0.157485209842693,0.343820402886011,-0.130680556636058,-0.0134869751427423,0.0504164233930844,1.00530199514693,1.01927750328782,0.140927245188638,-6.82926829268293,-1.82926829268293,-4.57317073170732,-4.8251308373591,-2.45920211473197,-4.38701923076923,-0.834815471366258,-0.47401638429199,-0.392139698946957,8.42015548795887,10.6600195903214,1.24638581440858,0,0
0.186,5211,-0.94354248046875,-0.11968994140625,0.36065673828125,-0.942304604505717,-0.158162622983471,0.342862792932642,-0.137567555409022,-0.0142505009509303,0.0530681291242157,1.01718797544536,1.01869980928622,0.148360442937706,-5.48780487804878,-1.58536585365854,-4.75609756097561,-4.74058611497563,-2.4254524421645,-4.36746949067938,-0.87101677740663,-0.49688333194444,-0.407887077729197,7.4330243695955,10.6088673916105,1.30101877406305,0,0
0.19,5216,-0.95672607421875,-0.1199951171875,0.36041259765625,-0.941936885089755,-0.158847694663735,0.342181161185811,-0.144604544366928,-0.0150374668940127,0.0557794244888218,1.02937886601008,1.01825116131291,0.155956892326237,-5.42682926829268,-1.89024390243902,-5.30487804878049,-4.64150318133617,-2.39675098980779,-4.34993817158451,-0.908288961136972,-0.52003223971081,-0.423736596042137,7.82082022746586,10.5730069472993,1.35678132557406,0,0
0.194,5221,-0.97186279296875,-0.11468505859375,0.3692626953125,-0.941644524532922,-0.159676034865244,0.341820835937234,-0.151788035693884,-0.0158473620555956,0.0585487974703762,1.04595644707183,1.01800244973725,0.163712727847483,-5.67073170731707,-2.37804878048781,-5.79268292682927,-4.51234439635819,-2.36472137201344,-4.33437072156584,-0.946607393486668,-0.543441214241813,-0.439735760659155,8.44792812407457,10.5688357691739,1.41365002788241,0,0
0.198,5226,-0.99078369140625,-0.10198974609375,0.3792724609375,-0.941347575478778,-0.160722824767396,0.341610268693933,-0.15911464381589,-0.0166796170718445,0.0613747725036163,1.06578695389391,1.01785564590488,0.171624186692975,-6.46341463414634,-2.68292682926829,-6.15853658536585,-4.34084916111196,-2.31747538415356,-4.31744798646475,-0.985946778534584,-0.567093475248275,-0.455936399351913,9.32209193139579,10.6100155180842,1.4716060285265,0,0
