time_s,timestamp_ms,xAcc,yAcc,zAcc,xAccAvg,yAccAvg,zAccAvg,xAccButter,yAccButter,zAccButter,normAcc,normAvgAcc,normButterAcc,rxAcc,ryAcc,rzAcc,rxAccAvg,ryAccAvg,rzAccAvg,rxAccButter,ryAccButter,rzAccButter,normGyro,normAvgGyro,normButterGyro,interpolated,outOfBounds
0.072,5071,-0.84295654296875,0.09881591796875,0.0479736328125,-0.972332236207562,0.19897762345679,0.153517734857253,-0.0120221307928805,0.00330978522795525,0.00168905493746447,0.850083400863151,1.01659834807376,0.0127049357386617,5.97560975609756,-25.9146341463415,14.7560975609756,-18.5192713038242,2.80186690755797,2.66636555254441,0.0834596584614818,-0.295425882340455,0.077891924159866,30.4141182697267,32.739357681866,0.340709558917005,0,0
0.076,5076,-0.849365234375,0.1314697265625,0.06524658203125,-0.970337658393674,0.20038437261814,0.153938107374238,-0.0138714799378813,0.00379375539805204,0.00199455118538735,0.861952844901667,1.01502815001744,0.0146611566342875,5.97560975609756,-24.0853658536585,13.109756097561,-18.2911957168352,2.61674598453302,2.70597858417609,0.0909833514202571,-0.344646564668423,0.0964750492347396,28.065610009392,32.5074116515403,0.397800953827676,0,0
0.08,5081,-0.83966064453125,0.1768798828125,0.07440185546875,-0.968098468091114,0.201821200818901,0.153570336031627,-0.0158787955343876,0.00430885489103446,0.00232478386194427,0.86130838090407,1.01311272338114,0.0167820295705084,4.26829268292683,-21.1585365853659,10.4268292682927,-18.1648545401117,2.57419923596826,2.71378195709668,0.0986413485427485,-0.398568305370165,0.117563847029001,23.9712486418943,32.2186956839172,0.460419088810141,0,0
0.084,5086,-0.81414794921875,0.234619140625,0.0645751953125,-0.965668451218378,0.203401111421131,0.152475266229539,-0.0180466442264857,0.00485529597585017,0.0026791286489591,0.84973700649928,1.01100758709917,0.0190699218740452,1.89024390243902,-16.219512195122,6.28048780487805,-18.1605691056911,2.63138792102207,2.6996225319396,0.106490866133019,-0.457232699462069,0.1411852156822,17.4954315444244,32.065297058016,0.528604095745174,0,0
0.088,5091,-0.8033447265625,0.28070068359375,0.04150390625,-0.963461483226103,0.204888556985294,0.151058421415441,-0.0203770237269789,0.00543398499292261,0.00305694170629757,0.851984857670478,1.00906287041311,0.0215268012951369,-1.64634146341463,-8.35365853658537,2.68292682926829,-18.2525107604017,2.73457675753228,2.67575322812052,0.114555393465332,-0.520608151366518,0.16731146565527,8.9270458457001,32.0218936508891,0.602303764136696,0,0
0.092,5096,-0.81121826171875,0.29290771484375,0.02667236328125,-0.961955935456032,0.206144820812137,0.149621298146802,-0.0228713843288459,0.00604644974385027,0.003457374170988,0.862891309797465,1.00769217836135,0.0241542599028393,-7.13414634146342,0.853658536585366,0.24390243902439,-18.4039988655701,2.85309132161089,2.66094724900737,0.122808611817202,-0.588560030386723,0.195857916305715,7.18917695694458,32.0434453538835,0.68136190999884,0,0
0.096,5101,-0.816162109375,0.3115234375,0.025390625,-0.960950829516882,0.207102106905532,0.148414348733836,-0.0255308090138683,0.00669457852069748,0.00387934332359804,0.873963457319101,1.00670999282837,0.0269536375986896,-13.9024390243902,7.80487804878049,-2.6219512195122,-18.5849453322119,2.95766750770956,2.66470423324923,0.131155032708363,-0.660831504717365,0.226692010864291,16.1576161725895,32.0923778018964,0.76556720395465,0,0
0.1,5106,-0.8267822265625,0.34906005859375,0.0404052734375,-0.960092717950994,0.207692926580256,0.147522666237571,-0.0283561584669509,0.00738045415012017,0.00432167746960828,0.898356477567049,1.00578390239128,0.0299261339420989,-20.4878048780488,11.7073170731707,-6.46341463414634,-18.7749445676275,3.03492239467849,2.67876940133038,0.139412851658072,-0.73705532656776,0.259639212853353,24.466040760729,32.146275502359,0.854752551405816,0,0
0.104,5111,-0.850830078125,0.3746337890625,0.0889892578125,-0.959320411253511,0.207912487930126,0.146920536341292,-0.0313481564356086,0.0081063996784744,0.00478337563794753,0.933906518745607,1.00487228003381,0.0330729275414829,-23.9634146341463,13.0487804878049,-9.14634146341463,-18.9634146341463,3.09673883255687,2.69183337900795,0.147314273190015,-0.816792796026062,0.29448158660752,28.7779685751499,32.1981224888366,0.948856868959202,0,0
0.108,5116,-0.8880615234375,0.38421630859375,0.1546630859375,-0.958705647786458,0.207752143012153,0.146611870659722,-0.0345075237475261,0.00887498498476283,0.0052639489771807,0.979895969657622,1.00406381918618,0.0363953355928101,-24.7560975609756,12.8048780487805,-9.57317073170732,-19.1266937669377,3.15650406504065,2.70392953929539,0.154531892741602,-0.899577753919088,0.330964764977848,29.4698976270889,32.2283049104704,1.04790656375561,0,0
